2,Community Name,,Used For,Alternate Names/Spellings,Cultural Affiliations,Political Affiliations,Language(s),Treaty/Agreement/Settlement,Band #,Reserve/Settlement Name,Reserve/Settlement Location (NRCan),Source(s),Notes,Vetted by,Vetted date,,,,,,,,,,,,,,,
460,Nation Anishnabe du Lac Simon,,,,Algonquin,Algonquin Anishinabeg Nation Tribal Council,"Algonquin
French
English",,63,,"Lac Simon, Quebec","https://lacsimon.ca/
http://www.anishinabenation.ca/en/the-algonquin-communities/council-of-the-nation-anishnabe-of-lac-simon/
http://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=63
https://www.aadnc-aandc.gc.ca/Mobile/Nations/profile_lacsimon-eng.html",Existing authority: http://id.loc.gov/authorities/names/no2015135746,Robin Desmeules,28May2019,,,,,,,,,,,,,,,
461,Nation Huronne-Wendat,,"Huron-Wendat First Nation
Hurons-Wendat First Nation",Huron-Wendat Nation,Huron-Wendat,,"French
Huron-Wendat
English",Huron-British Treaty,50,,"Wendake, Quebec","https://wendake.ca/
http://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=50
https://www.aadnc-aandc.gc.ca/Mobile/Nations/profile_wendake-eng.html",Existing authortiy: http://id.loc.gov/authorities/names/no2015154808,Robin Desmeules,June 3/19,,,,,,,,,,,,,,,
462,Nation Innu de Matimekush-Lac John,,"Nation Innue Matimekush-Lac John
Innu Nation of Matimekush-Lac John",,Innu,Conseil Tribal Mamuitun,"Innu-aimun
French",,87,,"Matimekush, Lac Saint-Jean, Quebec","http://matimekush.com/histoire/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=87
https://www.aadnc-aandc.gc.ca/Mobile/Nations/profile_matimekoshlacjohn-eng.html",Existing authority 1) http://id.loc.gov/authorities/names/no2015135334.html ; wikidata: https://www.wikidata.org/wiki/Q27691912,Robin Desmeules,May 22/19,,,,,,,,,,,,,,,
463,Nation Micmac de Gespeg,,"Gaspé First Nation
Gespeg Micmac Nation Band
Bande de La Nation Micmac de Gespeg",,Mi’gmaq,Mi'gmawei Mawiomi Secretariat,"French
English
Mi’gmaq",Peace and Friendship Treaties,53,,"Gespeg, Quebec","https://www.aadnc-aandc.gc.ca/Mobile/Nations/profile_gespeg-eng.html
http://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=53
https://www.migmawei.ca/about-us/ 3) https://www.facebook.com/gespeg/
http://www.autochtones.gouv.qc.ca/relations_autochtones/profils_nations/micmacs_en.htm","Existing authority http://id.loc.gov/authorities/names/no2015155403 ; had trouble finding a website, the council maintains a facebook page.",Robin Desmeules(IN PROGRESS),,,,,,,,,,,,,,,,
464,Natoageneg First Nation,,Eel Ground,Eel Ground First Nation,Mi'kmaq,North Shore MicMac District Council,"Mi'kmaw
English",Peace and Friendship Treaties,7,"Big Hole Tract 8 (south half)
Eel Ground 2
Renous 12","20.8 km west of newcastle
4.8 km west of newcastle
27.2 km west of newcastle","http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNGeography.aspx?BAND_NUMBER=7 http://www.eelgroundfirstnation.ca/
https://www.nsmdc.ca/
https://www.thecanadianencyclopedia.ca/en/article/peace-and-friendship-treaties",,"Nathelie Mainville
Patricia Knockwood",2019-06-14,,,,,,,,,,,,,,,
465,Naujaat,,Repulse Bay,"ᓇᐅᔮᑦ
 Nauyaat",Inuit,"Hamlet, Kivalliq Region, NLCA",[Kivalliq?] Inuktitut,Nunavut Land Claim Agreement (NLCA),n/a,,66°31′19″N 086°14′06″W Nunavut,"ICSP Toolkit Community Profiles http://www.buildingnunavut.com/en/communityprofiles/communityprofiles.asp
GN document ""Community_Name""
Wikipedia","Inuktitut name means ""seagulls' nesting place."" Community adopted Inuktitut name 2 July 2015",Carol Rigby,08Mar2019,,,,,,,,,,,,,,,
466,Nazko,,,,,Southern Dakelh Nation Alliance,Dakelh,,,,,http://nazkoband.ca/,Quesnel,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
467,Ndilǫ,,Ndilo / Rainbow Valley,Tsiigehtshik,,,,Treaty 8,n/a,,67°27'N/133°44'W / 106-N,NWT Place Name Gazette,"Changed from Arctic Red River April 1, 1994. May refer to red silt of the river.; Traditional pronounciation: tsih-gay-chik; Translation: mouth of the iron river",Lisc Daley,14Sep2018,,,,,,,,,,,,,,,
468,Nee Tahi Buhn,,,,,,Witsuwit'en,,,,,http://www.wetsuweten.com/,Burns Lake,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
469,Nēhilawē,,Cree,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Nekaneet,,Nekaneet First Nation,,,File Hills Qu'Appelle Tribal Council Inc.,,Treaty 4,380,,,http://fhqtc.com/nekaneet/,,Don Johnson,05Jun2019,,,,,,,,,,,,,,,
471,Neqotkuk First Nation,,Tobique,Tobique First Nation,Wolastoqiyik,Mawiw Council Incorporated,"Wolastoqey (Maliseet)
English",Peace and Friendship Treaties,16,"The Brothers 18
Tobique 20","2 small islands in Kennebecasis bay 2 miles north of st john
27 km south of grand falls","http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=16
http://www.tobiquefirstnation.ca/
https://www.thecanadianencyclopedia.ca/en/article/peace-and-friendship-treaties",,"Nathelie Mainville
Patricia Knockwood",2019-06-14,,,,,,,,,,,,,,,
472,Neskantaga First Nation,,"Lansdowne House Indian Band
Neskantaga (Lansdowne House)",,"Anishnabek
Oji-Cree","Nishnawbe-Aski Nation
Matawa First Nations","Anishininimowin
English",Treaty 9,239,Neskantaga,http://www4.rncan.gc.ca/search-place-names/unique/FEVKN,"http://www.firstnation.ca/neskantaga-lansdowne-house
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=239",Some used for references from Wikipedia article.,Tim Knight,25Jan2019,,,,,,,,,,,,,,,
473,Neskonlith,,,Sk’etsin,,Shuswap Nation Tribal Council,Secwepemctsín,,,,,https://www.neskonlith.org/,Chase,Morning Star Padilla,16Aug2018,,,,,,,,,,,,,,,
474,Niagara Region Métis Nation of Ontario Charter Community,,,,Métis,Métis Nation of Ontario,,,,,,,,,,#REF!,,,,,,,,,,,,,,
475,Nibinamik First Nation,,"Nibinamik (Summer Beaver)
Niibinamik First Nation
Summer Beaver First Nation",,"Anishnabek
Oji-Cree","Nishnawbe-Aski Nation
Matawa First Nations","Anishininimowin
English",Treaty 9,241,Summer Beaver Settlement,no NRCan listing,"http://www.summerbeaver.com
http://www.firstnation.ca/nibinamik-summer-beaver
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=241",Used for reference and location information from Wikipedia article.,Tim Knight,25Jan2019,,,,,,,,,,,,,,,
476,Nicomen,,,,,Nicola Tribal Association,Nle?kepmxc'in,,,,,http://www.nicomenband.com/home,Lytton,Morning Star Padilla,16Aug2018,,,,,,,,,,,,,,,
477,Nigigoonsiminikaaning First Nation,,"Nicickousemenecaning First Nation
Nigigoonsiminikaaning (Red Gut First Nation)
Red Gut First Nation",,"Anishnabek
Ojibway
Saulteaux","Grand Council of Treaty 3
Pwi-Di-Goo-Zing-Ne-Yaa-Zhing Advisory Services","Ojibwemowin
English",Treaty 3,129,"Agency 1
Rainy Lake 26A
Rainy Lake 26B
Rainy Lake 26C","http://www4.rncan.gc.ca/search-place-names/unique/FESVI
http://www4.rncan.gc.ca/search-place-names/unique/FETAN
http://www4.rncan.gc.ca/search-place-names/unique/FETAO
http://www4.rncan.gc.ca/search-place-names/unique/FETAP","http://www.nigigoonsiminikaaning.ca
http://www.firstnation.ca/nigigoonsiminikaaning-red-gut-fn
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=129",,Tim Knight,25Jan2019,,,,,,,,,,,,,,,
478,Nipissing First Nation,,,,"Anishnabek
Ojibway","Union of Ontario Indians
Waabnoong Bemjiwang Association of First Nations","Ojibwemowin
English",Robinson-Huron Treaty,220,Nipising 10,http://www4.rncan.gc.ca/search-place-names/unique/FETAB,"http://www.nfn.ca
http://www.firstnation.ca/nipissing
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=220",,"Trina Grover
Tim Knight","05Oct2018
25Jan2019",,,,,,,,,,,,,,,
479,Nisga'a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Nisichawayasihk Cree Nation,,,Nisichawayasi Nehethowuk,Nisichawayasi Nehethowuk,,"Cree
English",Treaty 5 (Adhesion),313,"Kapawasihk
Mile 20 Second Revision
Monahawuhkan
NCN Mystery Lake Parcel Reserve
Nelson House 170
Nelson House 170A
Nelson House 170B
Nelson House 170C
Numaykoos Sakaheykun
Odei River
Opekanowi Sakaheykun
Opekunosakakanihk
Suwannee Lake
Wapasihk
Wapikunoo Bay
Wapisu Lake
Wuskwi Sakaheykun
Wuskwi Sipi","http://www4.rncan.gc.ca/search-place-names/unique/GZABE
http://www4.rncan.gc.ca/search-place-names/unique/GBSTH
http://www4.rncan.gc.ca/search-place-names/unique/GZABF
http://www4.rncan.gc.ca/search-place-names/unique/GBTCR
http://www4.rncan.gc.ca/search-place-names/unique/GBPGO
http://www4.rncan.gc.ca/search-place-names/unique/GBPGR
http://www4.rncan.gc.ca/search-place-names/unique/GBPGQ
http://www4.rncan.gc.ca/search-place-names/unique/GBPGP
http://www4.rncan.gc.ca/search-place-names/unique/GBSNI
http://www4.rncan.gc.ca/search-place-names/unique/GZACG
http://www4.rncan.gc.ca/search-place-names/unique/GBSNH
http://www4.rncan.gc.ca/search-place-names/unique/GZABG
http://www4.rncan.gc.ca/search-place-names/unique/GBSTC
http://www4.rncan.gc.ca/search-place-names/unique/GZABH
http://www4.rncan.gc.ca/search-place-names/unique/GBSTE
http://www4.rncan.gc.ca/search-place-names/unique/GZACF
http://www4.rncan.gc.ca/search-place-names/unique/GBSPJ
http://www4.rncan.gc.ca/search-place-names/unique/GZABI","https://www.ncncree.com/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=313","""Where three rivers meet.""",Tim Knight,16Jun2019,,,,,,,,,,,,,,,
481,Nlaka'pamux,,Thompson,,,,"Nlaka'pamuctsin, Nthlakampx",,,,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/first-nations-a-z-listing/nlaka-pamux,Fraser Canyon and South Interior,Morning Star Padilla,16Aug2018,,,,,,,,,,,,,,,
482,Nooaitch,,,,,Nicola Tribal Association,Nłeʔkepmxcin,,,,,https://www.facebook.com/nooaitchindianband/,Merritt,Morning Star Padilla,16Aug2018,,,,,,,,,,,,,,,
483,Norman Wells,,,Tuktuujaqrtuuq,,,,Treaty 11,n/a,,69°27'N/133°02'W / 107-C,NWT Place Name Gazette,From traditional name.; Traditional pronounciation: tuck-too-yak-took; Translation: looks like a caribou,Lisc Daley,14Sep2018,,,,,,,,,,,,,,,
484,North Caribou Lake First Nation,,"North Caribou (Weagamow/Round Lake)
North Caribou Lake Nation
Round Lake First Nation
Weagamow First Nation",,"Anishnabek
Oji-Cree","Nishnawbe-Aski Nation
Windigo First Nations Council","Anishininimowin
English",Treaty 9,204,Weagamow Lake 87,http://www4.rncan.gc.ca/search-place-names/unique/FESXE,"http://weagamow.firstnation.ca
http://www.firstnation.ca/north-caribou-weagamowround-lake
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=204",Some used for references from Wikipedia article.,Tim Knight,25Jan2019,,,,,,,,,,,,,,,
485,North Channel Métis Nation of Ontario Charter Community,,North Channel Métis Community,,Métis,Métis Nation of Ontario,"English
French",,,,,,,,,,,,,,,,,,,,,,,
486,North Channel Métis Nation of Ontario Charter Community,,North Channel Métis Community,,Métis,Métis Nation of Ontario,"English
French",,,,,,,,,,,,,,,,,,,,,,,
487,North Eastern Interior,,,,Liard and Ross River Dena (YT),,,,,,,,,,,,,,,,,,,,,,,,,
488,North Spirit Lake First Nation,,North Spirit Lake,,"Anishnabek
Oji-Cree","Nishnawbe-Aski Nation
Keewaytinook Okimakanak","Anishininimowin
English",Treaty 9,238,North Spirit Lake,http://www4.rncan.gc.ca/search-place-names/unique/FESWH,"http://www.nsl.firstnation.ca
http://www.firstnation.ca/north-spirit-lake
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=238",,Tim Knight,25Jan2019,,,,,,,,,,,,,,,
489,Northern Lights Métis Nation of Ontario Charter Community,,,,Métis,Métis Nation of Ontario,,,,,,,,,,,,,,,,,,,,,,,,
490,Northern QC/James Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Northlands Denesuline First Nation,,"Northlands Dene
Northlands First Nation","Lac Brochet
Northlands Dënesųłiné First Nation",Dene,Keewatin Tribal Council,Dënesųłiné,Treaty 10,317,"Lac Brochet 197A
Nįtxeli Tuwé 1
Nįtxeli Tuwé 2
Nįtxeli Tuwé 4
Sheth Chok
Tatuwe Chok
Thaí Tuwé [2]
Thaíchonįlįni
Thaídaré
Thi Dare
Thuycholeeni
Thuycholeeni Azé
Thuycholeeni Lake A
Thuycholeeni Lake B
Thuycholeeni Lake C
Tthekalé Nu
Tu Txanįlįni Indian Reserve
Tł’odįzeché Indian Reserve
Łuécho Tuwé 1 Indian Reserve","http://www4.rncan.gc.ca/search-place-names/unique/GBPGF
http://www4.rncan.gc.ca/search-place-names/unique/GBTKJ
http://www4.rncan.gc.ca/search-place-names/unique/GBTKI
http://www4.rncan.gc.ca/search-place-names/unique/GBTJO
http://www4.rncan.gc.ca/search-place-names/unique/GBSSW
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBTHH
no NRCan listing
no NRCan listing
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBSSZ
http://www4.rncan.gc.ca/search-place-names/unique/GBSTA
http://www4.rncan.gc.ca/search-place-names/unique/GBTLE
http://www4.rncan.gc.ca/search-place-names/unique/GBTLD
http://www4.rncan.gc.ca/search-place-names/unique/GBTLC
http://www4.rncan.gc.ca/search-place-names/unique/GBSTB
no NRCan listing
no NRCan listing
no NRCan listing","http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=317
http://www.ktc.ca/up-coming-events/northlands/
https://www.aadnc-aandc.gc.ca/eng/1418853369350/1418854433358#chp1",Located in Treaty 5 adhesion but are signatory to Treaty 10.,Tim Knight,16Jun2019,,,,,,,,,,,,,,,
492,Northwest Angle No. 33 First Nation,,Northwest Angle 33 First Nation,,"Anishnabek
Ojibway
Saulteaux","Grand Council of Treaty 3
Anishinaabeg of Kabapikotawangag Resource Council","Ojibwemowin
English",Treaty 3,151,"Agency 1
Northwest Angle 33B
Whitefish Bay 33A","http://www4.rncan.gc.ca/search-place-names/unique/FESVI
http://www4.rncan.gc.ca/search-place-names/unique/FETAC
http://www4.rncan.gc.ca/search-place-names/unique/FETBZ","http://www.firstnation.ca/northwest-angle-no-33
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=151",Used for reference from Wikipedia article.,Tim Knight,25Jan2019,,,,,,,,,,,,,,,
493,Northwest Métis Nation of Ontario Charter Community,,Northwest Métis,,Métis,Métis Nation of Ontario,,,,,,,,,,,,,,,,,,,,,,,,
494,Norway House Cree Nation,,,,Swampy Cree,,"Cree
English",Treaty 5,278,"Anderson
Butterfly Lake A
Butterfly Lake B
Fairy Lake
Gunisao Sipihk Keewatinohk
Gunisao Sipihk Sakitow
Gunisao Sipihk Sawanohk
Hart
Hayes River Ridge B
Lebrix Lake
Logan Lake North Shore
Misi Ministik
Mistah Hart
Norway House 17
Norway House 17A
Norway House 17B
Norway House 17C-1
Norway House 17C-10
Norway House 17C-11
Norway House 17C-12
Norway House 17C-13
Norway House 17C-14
Norway House 17C-15
Norway House 17C-16
Norway House 17C-17
Norway House 17C-18
Norway House 17C-19
Norway House 17C-2
Norway House 17C-20
Norway House 17C-21
Norway House 17C-22
Norway House 17C-23
Norway House 17C-24
Norway House 17C-25
Norway House 17C-26
Norway House 17C-27
Norway House 17C-28
Norway House 17C-29
Norway House 17C-3
Norway House 17C-30
Norway House 17C-31
Norway House 17C-32
Norway House 17C-33
Norway House 17C-34
Norway House 17C-35
Norway House 17C-36
Norway House 17C-37
Norway House 17C-38
Norway House 17C-39
Norway House 17C-4
Norway House 17C-40
Norway House 17C-41
Norway House 17C-42
Norway House 17C-43
Norway House 17C-44
Norway House 17C-45
Norway House 17C-46
Norway House 17C-5
Norway House 17C-6
Norway House 17C-7
Norway House 17C-8
Norway House 17C-9
Norway House 17D-1
Norway House 17D-2
Norway House 17D-3
Norway House 17D-4
Norway House 17D-5
Norway House 17D-6
Norway House 17D-7
Norway House 17D-8
Norway House 17D-9
Norway House Cree Nation Amiskotokan
Norway House Cree Nation Asihkwinanihk
Norway House Cree Nation Hairy Lake
Norway House Cree Nation Minahigok Sakahigan
Norway House Cree Nation Moosa Otinihk
Norway House Cree Nation Okowi Sikuhigan
Norway House Cree Nation Otahawkanihk Landing
Norway House Cree Nation Provincial Road 373B
Opiminegoka Lake
Paskitanigowih Indian Reserve
Ponask Lake
Wawahtew Sakahigan Sawanohk
Winnipekosihk","http://www4.rncan.gc.ca/search-place-names/unique/GBSPK
no NRCan listing
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBTEZ
no NRCan listing
no NRCan listing
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBSPL
noNRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GAOJL
no NRCAN listing
no NRCan listing
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBPGU
http://www4.rncan.gc.ca/search-place-names/unique/GBPHZ
http://www4.rncan.gc.ca/search-place-names/unique/GBPIB
http://www4.rncan.gc.ca/search-place-names/unique/GBSNM
http://www4.rncan.gc.ca/search-place-names/unique/GBSQC
http://www4.rncan.gc.ca/search-place-names/unique/GBSQD
http://www4.rncan.gc.ca/search-place-names/unique/GBSQE
http://www4.rncan.gc.ca/search-place-names/unique/GBSQF
http://www4.rncan.gc.ca/search-place-names/unique/GBSQG
http://www4.rncan.gc.ca/search-place-names/unique/GBSQH
http://www4.rncan.gc.ca/search-place-names/unique/GBSQI
http://www4.rncan.gc.ca/search-place-names/unique/GBSQJ
http://www4.rncan.gc.ca/search-place-names/unique/GBSOD
http://www4.rncan.gc.ca/search-place-names/unique/GBSOE
http://www4.rncan.gc.ca/search-place-names/unique/GBSNN
http://www4.rncan.gc.ca/search-place-names/unique/GBSOF
http://www4.rncan.gc.ca/search-place-names/unique/GBSOG
http://www4.rncan.gc.ca/search-place-names/unique/GBSOH
http://www4.rncan.gc.ca/search-place-names/unique/GBSOI
http://www4.rncan.gc.ca/search-place-names/unique/GBSOJ
http://www4.rncan.gc.ca/search-place-names/unique/GBSOK
http://www4.rncan.gc.ca/search-place-names/unique/GBSOL
http://www4.rncan.gc.ca/search-place-names/unique/GBSOM
http://www4.rncan.gc.ca/search-place-names/unique/GBSON
http://www4.rncan.gc.ca/search-place-names/unique/GBSOO
http://www4.rncan.gc.ca/search-place-names/unique/GBSNO
http://www4.rncan.gc.ca/search-place-names/unique/GBSOP
http://www4.rncan.gc.ca/search-place-names/unique/GBSOQ
http://www4.rncan.gc.ca/search-place-names/unique/GBSOR
http://www4.rncan.gc.ca/search-place-names/unique/GBSOS
http://www4.rncan.gc.ca/search-place-names/unique/GBSOT
http://www4.rncan.gc.ca/search-place-names/unique/GBSOU
http://www4.rncan.gc.ca/search-place-names/unique/GBSOV
http://www4.rncan.gc.ca/search-place-names/unique/GBSOW
http://www4.rncan.gc.ca/search-place-names/unique/GBSOX
http://www4.rncan.gc.ca/search-place-names/unique/GBSOY
http://www4.rncan.gc.ca/search-place-names/unique/GBSNP
http://www4.rncan.gc.ca/search-place-names/unique/GBSOZ
http://www4.rncan.gc.ca/search-place-names/unique/GBSPA
http://www4.rncan.gc.ca/search-place-names/unique/GBSPB
http://www4.rncan.gc.ca/search-place-names/unique/GBSPC
http://www4.rncan.gc.ca/search-place-names/unique/GBSPD
http://www4.rncan.gc.ca/search-place-names/unique/GBSPE
http://www4.rncan.gc.ca/search-place-names/unique/GBSPF
http://www4.rncan.gc.ca/search-place-names/unique/GBSNQ
http://www4.rncan.gc.ca/search-place-names/unique/GBSNR
http://www4.rncan.gc.ca/search-place-names/unique/GBSNS
http://www4.rncan.gc.ca/search-place-names/unique/GBSNT
http://www4.rncan.gc.ca/search-place-names/unique/GBSNU
http://www4.rncan.gc.ca/search-place-names/unique/GZACL
http://www4.rncan.gc.ca/search-place-names/unique/GZACM
http://www4.rncan.gc.ca/search-place-names/unique/GZACN
http://www4.rncan.gc.ca/search-place-names/unique/GZACO
http://www4.rncan.gc.ca/search-place-names/unique/GZACP
http://www4.rncan.gc.ca/search-place-names/unique/GZACQ
http://www4.rncan.gc.ca/search-place-names/unique/GZACR
http://www4.rncan.gc.ca/search-place-names/unique/GZACS
http://www4.rncan.gc.ca/search-place-names/unique/GZACT
no NRCan listing
no NRCan listing
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBTPS
no NRCan listing
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBTOZ
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GAUKJ
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GZAAE
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBSPP","https://www.facebook.com/NorwayHouseCreeNation
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=278",,Tim Knight,16Jun2019,,,,,,,,,,,,,,,
495,Nuchatlaht,,,,Northern Region,Nuu-chah-nulth Tribal Council,Nuučaan̓uɫ,,,,,http://www.nuchatlaht.com/,Zeballos,Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
496,Nuu-chah-nulth,,Nootka,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Nuxalk,,Bella Coola,,,Wuikinuxv-Kitasoo-Nuxalk Tribal Council,Nuxalk,,,,,https://nuxalknation.ca/,Bella Coola,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
498,Nxwísten,,Bridge River,,,"St'át'imc Government Services, Lillooet Tribal Council, 
 St'át'imc Chiefs Council",St'at'imcets,,,,,http://xwisten.ca/,Near Lillooet,Morning Star Padilla,17Aug2018,,,,,,,,,,,,,,,
499,O-Chi-Chak-Ko-Sipi First Nation,,,,,West Region Tribal Council,,Treaty 2,279,Crane River 51,http://www4.rncan.gc.ca/search-place-names/unique/GBPFE,"https://www.occfn.ca/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=279
https://www.aadnc-aandc.gc.ca/eng/1418853369350/1418854433358#chp1",,Tim Knight,15Jun2019,,,,,,,,,,,,,,,
500,O-Pipon-Na-Piwin Cree Nation,,Piwin Cree Nation,South Indian Lake First Nation,Cree,,Cree,Treaty 5 (Adhesion),318,O-Pipon-Na-Piwin Cree Nation 1,http://www4.rncan.gc.ca/search-place-names/unique/GZABQ,"https://www.primidi.com/o-pipon-na-piwin_cree_nation
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=318
https://www.aadnc-aandc.gc.ca/eng/1418853369350/1418854433358#chp1","""Created in December 2005, the O-Pipon-Na-Piwin Cree Nation was formerly part of the Nisichawayasihk Cree Nation which includes the Cree community of Nelson House.""",Tim Knight,15Jun2019,,,,,,,,,,,,,,,
